cleaned_headline,is_satirical
Mort d'Émilie Dequenne : les obsèques au Père-Lachaise mercredi après-midi,0
"Hospitalisé, le pape François appelle à la fin des conflits dans le monde",0
"Relations avec Griezmann et Deschamps, capitanat, le choix Zidane… Kylian Mbappé sort du silence avant Croatie-France",0
Cantines scolaires : le gouvernement veut finalement interdire les assiettes et couverts en plastique,0
"À Marseille, ces petits commerces soupçonnés de servir à blanchir l'argent du narcotrafic",0
"Algérie : ""Il faut rappeler notre ambassadeur et mettre fin aux passeports diplomatiques"", enjoint Gérald Darmanin",0
"Ligue 1 : la ministre des Sports condamne des ""comportements inadmissibles"" après les incidents en tribunes à Montpellier",0
"En Inde, un appel à la destruction de la tombe d'un empereur musulman provoque de violents incidents",0
Lycée musulman Averroès : le rapporteur public en faveur du rétablissement du contrat avec l'État,0
"Entre l'océan et les marais salants de Guérande, cette réserve naturelle rouvre après 5 mois de fermeture",0
Le Bundestag ouvre la voie au réarmement de l'Allemagne,0
Défense : des investisseurs et industriels conviés à Bercy jeudi pour imaginer des pistes de financement,0
"Réforme des retraites : l'U2P claque la porte, la ministre du Travail appelle à mener la discussion ""à son terme""",0
Sécurité dans les transports : les députés appelés à adopter définitivement le texte ce mardi,0
Mer Rouge: les rebelles Houthis revendiquent une troisième attaque contre un porte-avions américain,0
"Après l'incident DeepSeek, le géant américain Nvidia veut montrer qu'il est toujours à la pointe de l'IA",0
"Retour de Mbappé, choc en Croatie, hommage à Giroud… 5 questions sur le (court) rassemblement des Bleus",0
"ISS: bloqués depuis neuf mois dans l'espace, les astronautes ont quitté la station spatiale",0
BYD dévoile un système permettant aux voitures électriques de récupérer 470 kilomètres d'autonomie en 5 minutes,0
Honduras: au moins 7 morts dans l'accident d'un petit avion,0
Taïwan dit avoir détecté 59 avions chinois autour de l'île en 24 heures,0
"Conflits au Proche-Orient : Israël mène des ""frappes étendues"" sur la bande de Gaza, plus de 400 morts",0
États-Unis: Trump révoque le dispositif de protection des deux enfants de Joe Biden,0
Une sage-femme texane arrêtée et inculpée pour avoir pratiqué des avortements,0
"""Deux fois plus de soleil à Reims qu'à Perpignan"" : comment expliquer le grand écart météorologique entre le Nord et le Sud ?",0
Crise Alger-Paris : Bruno Retailleau tente une riposte et écarte la démission à ce stade,0
Crise Alger-Paris : qu'est-ce que l'accord de 2007 que Bruno Retailleau veut suspendre ?,0
"""Je suis pessimiste"": invité des Rencontres duFigaro, le prix Goncourt 2024 Kamel Daoud se dit ""très inquiet"" pour Boualem Sansal",0
"Le reste des archives sur l'assassinat de Kennedy va être publié mardi, annonce Trump",0
"""Cela n'est jamais arrivé auparavant"" : la Grèce va passer de températures de plus de 33°C à de la neige et du gel",0
"Kylian Mbappé sur son litige avec le PSG : ""Ça va se régler prochainement""",0
"Algérie : Laurent Wauquiez ""d'accord"" avec la menace de démission de Bruno Retailleau, son rival pour la tête de LR",0
"PSG-OM : insultes, sanctions, plainte des Rabiot… Le Classique se poursuit hors des terrains",0
Liban : sept morts et 52 blessés dans un échange de tirs à la frontière syrienne,0
"""Au pied du mur"" : la droite nationaliste appelle Retailleau à ""agir"" après la fin de non-recevoir d'Alger sur ses ressortissants expulsables",0
Trump se rend au Kennedy Center pour y affirmer son pouvoir sur la culture,0
Forever 21 dépose le bilan pour la seconde fois aux États-Unis,0
Suisse : l'aéroport de Zurich met fin aux annonces en français,0
Rennes : un homme chute mortellement du 26e étage,0
"Crise Alger-Paris : Retailleau annonce ""suspendre"" des accords de 2007, relatifs aux exemptions de visa",0
"Villeneuve-Saint-Georges : Louis Boyard mis à l'écart par ses alliés, un mois et demi seulement après les municipales",0
"Le pape peut passer de ""courts moments"" sans assistance respiratoire, annonce le Vatican",0
Municipales à Lyon : Jean-Michel Aulas talonne Grégory Doucet dans un premier sondage,0
Six Nations : Louis Bielle-Biarrey nommé pour le titre de meilleur joueur du Tournoi,0
"""Un spectacle déplorable"" : à Marseille, le carnaval sauvage de la Plaine exaspère toujours plus riverains et élus",0
Une femme accouche en plein centre commercial près de Toulouse,0
Refus d'obtempérer : un multirécidiviste interpellé à Nice et poursuivi pour tentative d'homicide sur deux policiers,0
"""C'est grâce aux États-Unis que les Français ne parlent pas allemand aujourd'hui"", attaque la porte-parole de la Maison-Blanche",0
"Bleus : gêné par sa cheville gauche, Marcus Thuram forfait pour la Ligue des nations",0
"À Montpellier, un paysagiste avoue une quinzaine de viols avec soumission chimique, notamment sur des mineures",0
"À Cambrai, un abbé de 96 ans passé à tabac, les auteurs en fuite",0
Transport aérien : Orly et Roissy dépassent en février leur fréquentation d'avant-crise sanitaire,0
Royaume-Uni : une hausse de 500% en deux ans des demandes d'appel pour les demandeurs d'asile,0
Le télescope James Webb détecte directement pour la première fois du CO2 sur une exoplanète,0
"PSG-OM : le club parisien ""condamne"" les banderoles, Al-Khelaïfi ne veut pas répondre aux attaques ""incroyables"" de Rabiot",0
"Le LR et le RN s'indignent de l'arrêt du match de foot Angers-Monaco pour cause de ramadan, la FFF dément",0
"Koundé, Konaté, Tchouameni… L'arrivée élégante des Bleus à Clairefontaine ce lundi",0
"""Le crime ne doit pas payer"" : à Marseille, des véhicules saisis à la délinquance remis à l'administration pénitentiaire",0
"Foot : en Bulgarie, une minute de silence organisée en l'honneur d'un joueur … toujours en vie",0
"L'Iran sera ""tenu pour responsable"" de toute attaque des Houthis, déclare Donald Trump",0
"La RATP a-t-elle vraiment manipulé les contrôles techniques de ses bus, comme l'en accusent d'anciens chauffeurs ?",0
"Fraude fiscale : l'enquête visant Carlos Martens Bilongo, député LFI, classée sans suite",0
Bouches-du-Rhône : plusieurs adjoints du maire accusé de viols de La Penne-sur-Huveaune réclament sa démission,0
Nouveaux réacteurs nucléaires : Emmanuel Macron met EDF sous pression,0
"Ligue 1 : le match Angers-Monaco n'a pas été interrompu à cause du ramadan, se défend la FFF",0
Gaîté Lyrique : 46 personnes interpellées en marge de l'évacuation houleuse du théâtre,0
"La guerre commerciale menée par Trump risque de ""se répercuter sur le prix des biens"", alerte l'OCDE",0
"""Mort à l'Amérique, mort à Israël"" : des manifestations massives au Yémen après les frappes américaines",0
"Union européenne : Ursula von der Leyen promet 2,5 milliards d'euros à la Syrie sur deux ans",0
"""Insulter une mère, un père décédé… Tout se paye un jour"" : la colère de Rabiot contre les supporters du PSG… et Nasser Al-Khelaïfi",0
Nice : deux ans de prison avec sursis pour un guide après une avalanche mortelle,0
"Marseille : les prisons débordent ""à des taux jamais égalés jusqu'à présent""",0
"Japonais, Américains, Mexicains… Quand les étrangers se mettent à l'alsacien",0
"""Un effet de survie"" : dans la Drôme, un buraliste fait fuir un braqueur… avec une table",0
Grippe aviaire : une souche transmissible à l'homme réapparaît dans un élevage américain,0
Une comédienne blessée par une arme censée tirer à blanc lors d'une représentation théâtrale en Bretagne,0
"Espagne : la justice autorise l'euthanasie d'une jeune femme, son père s'y oppose",0
"""Je suis mort"": dans quel état Kylian Mbappé débarque-t-il chez les Bleus ?",0
Procès des otages de l'EI : un témoin syrien porte plainte pour menaces,0
"Ligue 1 : un abonnement offert avec un menu McDo, quelle est cette nouvelle offre de DAZN ?",0
Alpes-Maritimes : un risque de pollution des eaux après l'incendie d'une usine d'assainissement,0
"Trump juge les grâces accordées par Biden ""nulles et sans effet"" en dénonçant l'utilisation d'un stylo automatique",0
Gaza : Israël annonce avoir mené des frappes aériennes sur plusieurs combattants palestiniens,0
"Le Rwanda annonce la rupture de ses relations diplomatiques avec la Belgique, qui dénonce ""une décision disproportionnée""",0
"La France et le Canada sont des ""puissances de paix"" et exigent de la Russie des ""engagements clairs"", déclare Emmanuel Macron",0
"""C'est bon de rentrer chez soi"" : Pavel Durov, le fondateur de Telegram, de retour à Dubaï malgré sa mise en examen",0
"Ligue 1 : après les banderoles insultantes la visant lors de PSG-OM, la mère d'Adrien Rabiot va porter plainte",0
Pas-de-Calais : deux militaires meurent dans une collision avec un train à un passage à niveau,0
L'OMS avertit que 80% de ses opérations en Afghanistan pourraient cesser d'ici juin,0
""" Ma vie est limite gâchée à tout jamais "" : l'acteur Dylan Robert condamné à trois ans de prison ferme",0
"Gironde : 564 kg de cannabis saisis, quatre individus en détention provisoire",0
Lyon : polémique après la dégradation d'une fresque sur l'hôpital Saint-Jean-de-Dieu,0
Les écologistes ont-ils décollé les vignettes Crit'Air 4 des vieux bus lyonnais ?,0
Femme retrouvée morte à son domicile en Vendée : une enquête ouverte pour assassinat,0
"Poids lourds renversés, maisons éventrées… Les images impressionnantes des tornades meurtrières aux États-Unis",0
Guerre commerciale : l'OCDE abaisse sa prévision de croissance mondiale pour 2025,0
"Près de Bordeaux, un chef-d'œuvre du maître italien de la peinture baroque Guido Reni a-t-il été découvert ?",0
Astérix en Lusitanie: les irréductibles Gaulois s'aventurent en terre portugaise,0
Une exceptionnelle collection d'affiches de cinéma rassemblées en 50 ans aux enchères,0
P. Diddy rejette les nouvelles accusations de menaces et de surexploitation de ses ex-employés,0
"PSG-OM : semaine de rêve pour Paris, la dignité de Rabiot, banderole scandaleuse… Coups de cœur et coups de griffe",0
Le Japon double le prix d'entrée pour gravir son célèbre mont Fuji,0
"Voile dans le sport : pour Élisabeth Borne, la ""responsabilité"" de l'interdire revient aux fédérations sportives",0
"Attaque au gaz sarin à Tokyo en 1995 : les révélations de la veuve du ""disciple le plus sanglant""",0
États-Unis: au moins 40 morts dans les violentes tempêtes et tornades,0
"Pour lutter contre l'immigration illégale, les États-Unis déploient un destroyer lance-missiles dans le golfe du Mexique",0
Géorgie : l'ex-président Saakachvili condamné à une nouvelle peine de 4 ans et demi de prison,0
"Le carnet de notes des Bleus après le Six Nations : Cros et Bielle-Biarrey survolent les débats, Guillard et Moefana marquent des points",0
Mort de Gene Hackman : l'acteur n'a pas inscrit ses enfants sur son testament,0
"Ligue 1 : Angers-Monaco interrompu pour rompre le jeûne du ramadan, une première contre l'avis de la FFF",0
"Après Bétharram, l'école privée sous surveillance",0
"Mort d'Émilie Dequenne : Jean Dujardin, Juliette Binoche, Leïla Bekhti… Les hommages à ""une grande dame""",0
"Airbags Takata défectueux: Manuel Valls lance un ""avertissement sans frais"" aux constructeurs automobile",0
"Loi narcotrafic : ""Telle qu'elle est aujourd'hui, elle ne convient pas"", estime François Ruffin",0
"Le XV de France et le PSG irrésistibles, les supporters de Ligue 1 pathétiques et le cauchemar Hadjar, les tops et les flops du week-end sport",0
"Revenir à la retraite à 62 ans ""n'est pas réaliste"", affirme la ministre des Comptes publics",0
Pérou : la capitale Lima en état d'urgence après une vague de meurtres,0
Nucléaire iranien : le contenu de la lettre de Trump adressée à Téhéran est similaire à ses déclarations,0
"Le patron d'UBS a touché une rémunération totale de 15,4 millions d'euros en 2024",0
Meurthe-et-Moselle: un homme de 22 ans en garde à vue soupçonné d'avoir tué son père,0
"Collision en mer du Nord : une grande perte de carburant constatée, mais des dégâts limités",0
Les banques en ligne à l'assaut des petites entreprises,0
"L'ex-ministre Jean-Baptiste Djebbari rejoint la start-up Evera, jeune pousse de la mobilité",0
"Le confinement, cinq ans après : 15 graphiques pour illustrer à quel point le Covid-19 a tout changé",0
"Dans les territoires palestiniens, le travail des ONG devient ""presque impossible""",0
"Bétharram : après plus de 150 plaintes en un an, le rectorat inspecte l'établissement",0
Syrie: les Kurdes font état de neuf morts dans des frappes turques,0
La Colombie affirme qu'être sur liste noire américaine augmenterait le trafic de drogue,0
"Liga : Hansi Flick salue la ""réaction incroyable"" de ses joueurs face à l'Atlético",0
""" C'est du football, pas du tennis "" : Luis Enrique sur l'ambiance de ce PSG-OM et l'hostilité à Rabiot",0
"Ligue 1 : le PSG champion de France ce samedi à Saint-Etienne, si…",0
"Les notes de PSG-OM : Dembélé marque encore, Mendes inégal, Luis Henrique invisible",0
"""Elle avait la rage au ventre "": l'actrice belge Émilie Dequenne succombe à un cancer rare à 43 ans",0
"Ligue 1 : sans forcer son talent, le PSG fait dans le classique face à l'OM",0
Les autorités syriennes accusent le Hezbollah d'avoir tué trois de leurs soldats,0
Haïti : les locaux de trois médias attaqués,0
"Tennis : la sensation Andreeva, 17 ans, bat la numéro un mondiale en finale d'Indian Wells",0
PSG-OM : le but de l'ouverture du score d'Ousmane Dembélé en vidéo,0
Les Houthis revendiquent une attaque contre un porte-avions américain en mer Rouge,0
"Ligue 1 : une attaque Doué-Dembélé-""Kvara"" au PSG, Rabiot capitaine de l'OM, Greenwood sur le banc",0
"Municipales 2026 à Paris : Marion Waller, ex-conseillère d'Hidalgo, candidate à la primaire PS",0
"""Nous avons pris soin les uns des autres"" : Emmanuel Macron célèbre les cinq ans du confinement",0
Municipales 2026 à Paris : David Belliard en tête du 1er tour de la primaire écologiste,0
Le Vatican publie une photo du pape François en train de prier dans une chapelle de son hôpital,0
"Netanyahou limoge le chef du Shin Bet, la sécurité intérieure israélienne",0
"Ligue 1 : jets de fumigènes sur la pelouse, feu en tribunes, le match Montpellier-Saint-Étienne interrompu définitivement",0
"""Taisez-vous !""… Hors de lui, Jean-Luc Mélenchon sort de ses gonds après une question sur l'antisémitisme et LFI",0
"Lyon-Le Havre : Mikautadze facteur X, Almada explosif, Matic englouti, un arbitrage risible… Les tops/flops",0
"Référendum, ordonnances… Édouard Philippe dévoile sa méthode contre ""l'impuissance publique""",0
"Éric Zemmour, Joël Dicker, Riad Sattouf… Ces écrivains stars qui décident de se passer d'éditeurs",0
Prisma Media se renforce sur la presse masculine et le segment jeunesse,0
Gaza : des négociateurs israéliens seraient en Égypte pour parler des otages,0
"Guerre commerciale : Bayrou estime que des ""maladresses"" ont été commises dans la réponse européenne à Trump",0
Cyclisme: l'Américain Matteo Jorgenson s'adjuge son deuxième Paris-Nice,0
"Météo : la douceur du printemps de retour cette semaine, jusqu'à 18°C à Paris",0
"""Rendez-nous la statue de la Liberté !"" : la demande de Glucksmann aux Américains",0
"Ukraine : pour Jean-Luc Mélenchon, Donald Trump ""est aujourd'hui celui qui nous menace physiquement""",0
"Ligue 1 : foudroyant, Lyon démolit Le Havre en fin de match et se rapproche du podium",0
"Économie de guerre : ""Il faut en faire beaucoup plus"", selon Attali",0
Allemagne: une femme aspergée d'essence et grièvement brûlée dans un tramway,0
Un navire de la Marine nationale saisit 6 tonnes de cocaïne dans le golfe de Guinée,0
Météo du lundi 17 mars : le soleil est de retour,0
Paris : une jeune touriste britannique violée par un chauffeur de taxi dans le bois de Boulogne,0
"Yémen : les États-Unis ont tué ""plusieurs dirigeants houthis clé"" dans leurs frappes, déclare la Maison-Blanche",0
238 membres d'un gang vénézuélien expulsés des États-Unis arrivent au Salvador,0
Rhône : 5 policiers blessés pendant une intervention pour interdire une rave-party,0
Affaire Bétharram : François Bayrou ira devant la commission d'enquête parlementaire s'il est convoqué,0
Plus de 800 kg de cocaïne saisis par les douanes dans un poids lourd sur l'autoroute A7,0
"À Saint-Ouen, le siège français de Tesla vandalisé",0
"""La fermeté ne parle pas nécessairement fort"" : Bayrou répond à Retailleau, qui menace de démissionner si Paris cède face à Alger",0
"La Turquie va réclamer à Bruxelles la levée ""sans condition"" des sanctions contre Damas",0
"Six Nations : ""La Belle Époque du rugby français ne fait que commencer"", la presse s'enflamme après la victoire des Bleus dans le Tournoi",0
"Guerre commerciale : ""Il vaut mieux aujourd'hui être Européen qu'Américain"", assure François Villeroy de Galhau",0
"Réforme des retraites : François Bayrou dit ""non"" à un retour de l'âge légal à 62 ans, les syndicats et la gauche s'indignent",0
"Royaume-Uni : qui est Hamid Patel, le nouveau directeur de l'institution britannique qui contrôle les écoles ?",0
"Le pape se dit ""affaibli"" et ""confronté à une épreuve""",0
"""Cette affiche n'aurait pas dû être publiée"" : Bompard réagit au visuel de LFI sur Cyril Hanouna jugé antisémite",0
Six Nations : le geste de grande classe de Fickou qui offre sa médaille à un coéquipier blessé,0
"Partenariats avec des personnalités, viande halal… L'enseigne Quick repart à la hausse en France",0
"""C'est comme si rien n'avait bougé"" : 10 mois après les émeutes, la difficile reconstruction en Nouvelle-Calédonie",0
"L'Iran ripostera à toute attaque, avertissent les Gardiens de la Révolution, en réponse à Trump",0
"""Je pensais qu'un blaireau avait creusé dans le tas"" : en Gironde, une maison face aux risques d'effondrement à cause de carrières souterraines",0
"Aboudia, le peintre des ""enfants de la rue"" au succès mondial",0
"Macédoine du Nord : 59 morts dans l'incendie d'une discothèque, 4 mandats d'arrêts émis",0
"PSG-OM : démonstration à l'aller, retour de Rabiot, à quand le sacre parisien… Cinq questions avant le Classique",0
"Moefana ""homme du Tournoi"", collectif ""hors-norme"", record de Ramos… France-Écosse décrypté par Jean-Luc Sadourny",0
"Dans les théâtres cubains, les joutes poétiques tentent de lutter contre l'hégémonie du reggaeton",0
"""Apairo"" : loin des courts et proche de la retraite, Benoit Paire crée sa propre marque… de bière",0
"Une œuvre d'art contemporain de l'artiste américain Dan Graham détruite par la chute d'un arbre, près de Clisson",0
Formule 1 : Norris s'offre un GP d'Australie chaotique devant Verstappen pour débuter la saison,0
France-Écosse : les coups de cœur et coups de griffe de nos envoyés spéciaux,0
ISS : les retrouvailles des deux astronautes bloqués avec l'équipe du vaisseau de SpaceX venue les relever,0
Canal de Panama : la Chine accentue ses critiques contre l'accord de CK Hutchison et BlackRock,0
"Louis Vuitton, Tag Heuer et Moët&Chandon en pole position sur les circuits de Formule 1",0
Brésil : Bolsonaro appelle ses partisans à manifester en pleine tourmente judiciaire,0
Immigration : Trump expulse plus de 200 membres d'un gang vénézuelien en invoquant une loi du 18e siècle,0
"Les États-Unis et la Russie ont ""discuté des prochaines étapes"" concernant l'Ukraine",0
Gaza : des frappes israéliennes tuent quatre journalistes,0
"Six Nations : ""Cette équipe de France est meilleure que celle de 2023"", salue Fabien Galthié",0
"Les ""voix de l'Amérique"" réduites au silence : Trump gèle les médias publics à l'étranger",0
"Lens-Rennes : Saïd et El Aynaoui proactifs, Meïté prometteur, le public nordiste pathétique… Les tops/flops",0
"Six Nations : en vidéo, Antoine Dupont ovationné à la remise du trophée",0
"Les notes des Bleus après France-Ecosse : Moefana toujours plus fort, Flament maître des airs et du sol",0
"Glucksmann assure qu'il sera ""totalement impliqué"" dans l'élection présidentielle de 2027",0
Ligue 1 : Lens dicte sa loi et démoralise Rennes,0
"Sondage : hausse de popularité pour Macron qui devance Bayrou, en baisse",0
Six Nations : le XV de France remporte le Tournoi en battant l'Écosse,0
États-Unis : Starbucks condamné à verser 50 millions de dollars à un livreur brûlé par une boisson chaude,0
"Six Nations : en vidéo, l'essai qui offre un record vieux d'un siècle à Bielle-Biarrey",0
XV de France : Thomas Ramos entre dans l'histoire du rugby français,0
"France-Ecosse : en vidéo, tous les essais des Bleus dans un Stade de France en folie",0
Ligue 1 : Monaco s'impose à Angers et s'empare de la troisième place,0
"Liga : sauvé par un grand Mbappé, le Real Madrid reprend la main en Liga",0
"Yémen : Trump annonce des frappes américaines ""décisives"" sur les Houthis",0
"Six Nations : Antoine Dupont présent au Stade de France pour la ""finale"" contre l'Écosse",0
Le pape François va mieux mais reste hospitalisé pour suivre sa thérapie,0
Six Nations : l'Angleterre détruit de piètres Gallois à Cardiff et met la pression sur la France,0
"Service national universel: Emmanuel Macron annoncera ""une grande refonte"" dans ""les prochaines semaines""",0
Six Nations : que doit faire le XV de France après les victoires bonifiées des Irlandais et des Anglais ?,0
"Saint-Pierre-des-Corps: quatorze véhicules incendiés, la mairie dénonce des ""actes criminels""",0
"Ligue 1 : Lille dominé à Nantes, pourtant réduit à 10",0
Serbie : environ 300.000 manifestants ont marché à Belgrade contre la corruption et le pouvoir en place,0
"""Conclave"" sur les retraites : la patronne de la CFDT défend un rendez-vous ""utile et nécessaire""",0
Meurtre d'une femme de 42 ans dans les Yvelines : son mari mis en examen et placé en détention provisoire,0
"Italie-Irlande : Sheehan impitoyable, Lucchesi gladiateur, la Nazionale et Lamaro gâchent tout… Les tops/flops",0
Mayotte : les Comores contre une présence militaire française accrue,0
"Foot: la FFF ""condamne les propos inappropriés"" d'une internationale espoir sur l'homosexualité",0
Marine Le Pen a été reçue en audience par le président tchadien,0
"""C'est lui qui m'en veut"" : le torchon brûle entre Elon Musk et le cofondateur de LinkedIn, Reid Hoffman",0
"Algérie : Retailleau n'exclut pas de démissionner si on lui demandait ""de céder"" sur le dossier algérien",0
États-Unis : au moins 33 morts dans de violentes tornades et tempêtes,0
"Interpellé au Maroc, le ""baron de la drogue"" nantais était en réalité… un homonyme",0
Syrie : seize morts dans une explosion accidentelle à Lattaquié selon un média d'État,0
"Six Nations : sans être fringante, l'Irlande s'impose en Italie et continue d'espérer",0
Bétharram : la commission d'enquête confiée à un think-tank indépendant,0
Les Républicains ont enregistré plus de 20.000 adhésions en un mois,0
"""Jusqu'à 150 kilos de courrier par jour"" : des milliers de lettres de soutien reçues par le pape",0
"""Pas de panique Bernard !"" : Michel-Edouard Leclerc tacle le patron de LVMH, face aux droits de douane de Trump",0
"Mis en examen, le fondateur de Telegram Pavel Durov a quitté temporairement la France pour Dubaï",0
"""Envoyez-moi un message"" : quand l'Élysée alerte sur une arnaque signée… ""Emmanuel Macron""",0
"Seine-Saint-Denis : frappé avec une planche à clous lors d'un cambriolage, un homme entre la vie et la mort",0
Gaza : la Défense civile annonce neuf morts dans des frappes israéliennes,0
"Iran, Syrie, Cuba… L'administration Trump veut restreindre l'entrée aux États-Unis aux ressortissants de 43 pays",0
"Un avocat, qui animait une page d'informations, tué au Mexique",0
"Protéger l'institution plutôt que la personne est ""révolu"", assure l'enseignement catholique",0
"Ligue 1 : ""L'erreur serait de tomber dans un excès de motivation"", avertit Luis Enrique avant PSG-OM",0
Cannes : un individu sous OQTF menace des policiers avec un couteau devant le commissariat,0
Roumanie : une autre candidate d'extrême droite exclue de la présidentielle,0
Collision en mer du Nord : détention provisoire pour le capitaine du cargo,0
"""Elon Musk est en train de détruire la marque"" : un fonds danois s'agace des difficultés de Tesla",0
Serie A : la saison ou jamais pour l'Atalanta Bergame ?,0
Neige dans le Massif central : circulation difficile jusqu'au monts du Lyonnais,0
Attaque jihadiste au Mozambique en 2021 : information judiciaire ouverte contre TotalEnergies pour homicide involontaire,0
Défense : le Portugal veut remplacer ses F-16 américains et étudie toutes les options notamment européennes,0
"Ligue 1 : réseaux sociaux, pédagogie, courriers… Comment le PSG prépare la venue de Rabiot et l'OM",0
Tennis : la sensation Mirra Andreeva affrontera Aryna Sabalenka en finale à Indian Wells,0
"Bordeaux : un projet de 51 logements étudiants à l'arrêt, un propriétaire accuse publiquement la mairie",0
"Formule 1 : Lando Norris décroche la première pole de la saison en Australie, Lewis Hamilton loin du compte",0
"Six Nations : ""Il nous rend fiers"", le portrait touchant de Maxime Lucu, raconté par son frère Ximun",0
La méga fusée Starship pourrait décoller vers Mars fin 2026,0
"Au Japon, une ex-travailleuse du sexe photographie le quartier rouge de Tokyo",0
Guerre commerciale : les jeans Levi's coûteront-ils bientôt plus cher en France ?,0
Le Guatemala extrade vers les États-Unis un homme recherché pour la mort de 53 migrants dans un camion surchauffé,0
"Les États-Unis déclarent l'ambassadeur d'Afrique du Sud ""persona non grata"", l'accusant de ""haïr"" Donald Trump",0
"Six Nations : ""C'est le Richie McCaw de cette équipe de France"", le monumental François Cros vu par Olivier Magne et Imanol Harinordoquy",0
"""On m'a proposé des millions"" : harcelé par les promoteurs immobiliers pour son verger en cœur de ville, Georges, 62 ans, résiste",0
"Formule 1 : enfin de l'ordre chez Alpine, un huitième sacre pour Hamilton, fin de règne de Verstappen… La saison en 10 questions",0
Nouvelle panne d'électricité généralisée à Cuba,0
"Foot : ""L'homosexualité est un péché"", la déclaration homophobe de la footballeuse Aïrine Fontaine",0
Emmanuel Macron recevra son homologue libanais Joseph Aoun le 28 mars à Paris,0
Valls débute une visite aux Antilles centrée sur la vie chère et la sécurité,0
"Les États-Unis déclarent l'ambassadeur d'Afrique du Sud ""persona non grata""",0
"Six Nations U20 : victorieux de l'Écosse, les Bleuets profitent de la défaite de l'Angleterre pour remporter le Tournoi",0
"Ligue 1 : accroché par Auxerre, Nice rate l'occasion de revenir à hauteur de Marseille avant le Classique",0
Les Etats-Unis évitent la paralysie budgétaire après le recul de démocrates,0
Royaume-Uni : trois hommes condamnés à huit ans de prison pour l'enlèvement d'un producteur de musique juif,0
Dette : Fitch maintient la note souveraine de la France,0
Collision en mer du Nord : le capitaine du cargo inculpé d'homicide involontaire,0
"Donald Trump accuse de pratiques ""illégales"" les médias qui le critiquent",0
"Des César à la prison, Dylan Robert raconte sa ""vie gâchée"" à son procès",0
Mexique : 42 kg de fentanyl et 7 kg d'héroïne saisis près de la frontière avec les États-Unis,0
Droits de douane : le commissaire européen au Commerce a échangé avec les États-Unis,0
La Chine teste d'imposantes barges de débarquement nécessaires pour une invasion de Taïwan,0
"Ambiance ""Bureau des légendes"" à Bercy… Les indiscrets duFigaro",0
Conflit sur la succession de Claude Berri: sept personnes mises en examen dont Darius Langmann et Nathalie Rheims,0
Six Nations : combien va toucher le XV de France pour sa première place,0
"Le Canada ne fera ""jamais partie des États-Unis"", affirme le nouveau premier ministre Marc Carney",0
Affaire Auradou-Jegou : l'avocate de la plaignante argentine a déposé un nouveau recours,0
"Le Conseil de sécurité de l'ONU appelle les autorités de transition à protéger ""tous les Syriens sans distinction""",0
"Groenland : les partis politiques dénoncent à l'unisson le ""comportement inacceptable"" de Trump",0
"À Conflans-Sainte-Honorine, le collège de Samuel Paty prend officiellement son nom",0
La mission pour ramener les astronautes coincés dans l'espace depuis neuf mois en route vers l'ISS,0
Le gouvernement mise plus que jamais sur la lutte contre la fraude fiscale et sociale pour remplir les caisses de l'État,0
"À Nantes, des mineurs interpellés pour des vols de deux-roues : un préjudice estimé à plus de 100.000 euros",0
"Droits de douane sur le vin : en Champagne, plus qu'ailleurs, on redoute les menaces de Trump",0
Guérande: la sexagénaire disparue en janvier retrouvée dans un étang de Brière,0
"Même en images, la vue de la nature réduit bien la sensation de douleur",0
Drogue : 9 Français sur 10 se disent favorables à l'expulsion systématique des trafiquants étrangers,0
Marseille : prison ferme requise contre un ancien boucher-charcutier devenu marchand de sommeil,0
"""Six millions de morts dans les quatre ans"" : l'arrêt des financements américains sur le VIH est ""catastrophique"", selon des experts",0
La Belgique signe un accord avec Engie pour prolonger deux réacteurs nucléaires,0
Météo du week-end : trois départements vigilance orange neige-verglas,0
"""Le made in France est en péril"" : en difficulté, Daan Tech lance une campagne de financement participatif",0
"Nantes: de la drogue emballée dans des ""paquets de bonbons"" circule près d'une école élémentaire",0
Policiers attaqués au couteau à Cannes en 2021 : l'état psychiatrique de l'assaillant toujours en question,0
Quand Tesla alerte sur la guerre commerciale de Donald Trump,0
Nantes : un employé de fourrière interpellé pour avoir dérobé plusieurs milliers d'euros lors d'un remorquage,0
Un livreur à vélo dans le coma à Bordeaux : l'accident qui relance l'alerte sur la précarité du métier,0
Compétitions sportives : 73% des Français favorables à l'interdiction du port du voile,0
"""Une accélération de 50% sur le dernier mois"" : de plus en plus d'annonces de Tesla d'occasion fleurissent sur Leboncoin",0
"""On ne va pas dans un hôtel avec un metteur en scène"" : Besnehard déplore l'attitude de certaines actrices à l'ère de #MeToo",0
"Carcassonne : trois individus tentent de lancer de la drogue dans la cour de la prison, les colis atterrissent dans celle de la gendarmerie",0
"Les représentants de Huawei soupçonnés de corruption, le Parlement européen leur suspend l'accès",0
À Lyon les écologistes taillent dans les dépenses des grosses structures culturelles et sportives pour maintenir le soutien aux plus modestes,0
Mark Carney devient officiellement premier ministre du Canada,0
"S'inspirant d'Elon Musk, Jordan Bardella souhaite un ""ministère chargé de l'Efficacité gouvernementale""",0
Assassinat de Jean-Pierre Maldera sur l'A41 : la police lance un appel à témoins,0
"Paris - Nice : Mads Pedersen vainqueur, Joao Almeida et Lenny Martinez distancés",0
