cleaned,is_satirical
Pascal Praud obtient la Licence IV !,1
ALERTE INFO ⚠️ Jean-Marie Le Pen retrouvé vivant ce matin à son domicile,1
Assad accepte d'accueillir des réfugiés de la guerre civile française,1
"Le Fort Boyard accueillera le Guantanamo à la française "" Il y a déjà des mi-grands """,1
Comment choisir et utiliser une mini-pelle,1
"Association des Dealers de Rue : "" Nous allons mettre en place un système de livraison """,1
Emmanuel Macron annonce le report de la sortie française de la PlayStation 5 en mars 2021,1
Toujours aucun meurtre au nom du Monstre en Spaghetti,1
"Résumé du discours d'Emmanuel Macron "" C'est pas notre faute, on ferme tout bisous """,1
"Macron annonce un reconfinement partout, le "" Puy du Fou "" reste ouvert",1
Concours Lépine : il invente une machine à réchauffer les 8.6,1
"Jean-Marie Le Pen furieux contre Macron "" En 1 jour il a réussi ce que j'ai raté en 60 ans de carrière """,1
Les Français décident de boycotter les chiottes à la turque,1
Macron annoncera bientôt un reconfinement total en France à partir de vendredi pour 4 semaines,1
"Satan très choqué d'être comparé à Macron "" Je ne suis pas si diabolique quand même """,1
"Vaccin nanopuce 5G : la mise à jour sera mineure, pas à de grosses nouveautés selon Bill Gate$",1
"Non, Alain Delon n'a pas tenu ces propos antiracistes qui lui sont attribués sur les réseaux sociaux",1
"Le Ministre du travail, Geoffroy Roux de Bézieux ne souhaite pas reconfiner !!",1
L'IHU de Marseille à nouveau livré en chloroquine,1
La fin du conflit au Yémen grâce à l'appel de Macron!,1
"Pierre Hurmic, maire de bordeaux: Arrêtons de peindre les pelouses !!",1
Le changement d'heure serait en fait un complot reptilien,1
"Après la vache qui rit, Erdogan appelle au boycott du cochon qui rit",1
"#Boycott: Le prince saoudien soutient la France "" J'ai un foulard Cochonou ! """,1
Interview choc d'une infirmière qui gagne 5000 euros par cas de Covid déclaré,1
Boycott: Macron décide de boycotter le pétrole et la coupe du monde 2024 au Qatar,1
Macron annoncera bientôt un reconfinement total à partir du 28 octobre,1
Cochonou pas inquiet après l'appel au boycott des produits français au Moyen Orient,1
Didier Raoult entame une grève de coiffeur pour défendre l'hydroxychloroquine,1
La vache qui rit décapitée au Qatar,1
Le patron de Ricard assez peu inquiet du boycott de produits français au Moyen Orient,1
Covid: Un Belge propose de garder vos enfants quand les écoles refermeront,1
"Philippe Croizon champion du monde de gestes barrières "" Comme on dit, pas de bras, pas de Corona """,1
Didier Raoult entame une grève de la faim pour défendre l'hydroxychloroquine,1
"Le podcast 2 heures de perdues analyse le dernier débat Trump-Biden : "" C'était turbo-naze ! """,1
Macron dote les soignants d'une planche de surf pour affronter la nouvelle vague,1
Boycott des produits français par le Qatar: Le PSG est à vendre,1
Covid-19 en Belgique: Pas de reconfinement mais le ramassage des corps dans la rue,1
Exclusif: Voici le responsable des nouvelles mesures pour lutter contre le Covid-19,1
"Un prof de Tolbiac réagit aux propos de Blanquer "" Moi, Islamo-gauchiste ?? """,1
Carlos Ghosn vend sa première R5 à Beyrouth,1
Les stylos personnalisés : Un véritable outil marketing pour se démarquer de la concurrence,1
Couvre-feu : Gérald Darmanin défend un assouplissement pour l'achat de produits du terroir bien français,1
"Complotiste, il écrit "" le virus n'existe pas "" sur son masque et est toujours en bonne santé",1
Metallica prépare un album de reprises de Miley Cyrus,1
Antispécisme : des activistes ont libéré Le Canard Enchaîné,1
Sarkozy devient indic professionnel en échange d'une réduction chez Karcher,1
""" Oui, je pense qu'on peut devenir islamiste dès le premier Kebab "" déclare Gerald Darmanin",1
Séparatisme au supermarché : Darmanin interdit les produits bretons,1
Confinement et prohibition : Tyrion Lannister s'en remet à Al Capone pour rester bourré la plupart du temps,1
1920-2020 : Prohibition et couvre-feu sont de retour mais où est Al Capone ?,1
Aidez-nous à financer le nouveau procès contre Sudpresse,1
La chaise à papy contrôlée positive au Coronavirus (Vidéo),1
La marque Gap quitte l'Europe : la ville renommée Uniqlo,1
"Darmanin: "" Moi quand je vois un rayon Halal chez Mammouth, j'ai toujours peur d'y trouver une bombe """,1
Marseille: le port du masque Didier Raoult obligatoire partout et tout le temps (PHOTOS😷),1
"Jawad sort du silence: J'avais trouvé un petit boulot à Wuhan, j'ai volé un pangolin pour rendre service",1
Emmanuel Macron annonce un reconfinement le 26 octobre,1
"Couvre feu: Un agent de police passera dans chaque rue crier "" CA VA ETRE TOUT NOIR """,1
"Eric Zemmour emmené à l'hôpital d'urgence "" Il est en érection depuis l'attentat de vendredi """,1
Haut-Karabakh : Kirikou va être déployé sur le terrain,1
Liberté d'expression : les pro-fêtes frustrés par le couvre feu,1
Nordpresse victime d'une Fatwa pour avoir diffusé des dessins du prophète marseillais,1
Comment encaisser ses bitcoins ?,1
Nordpresse décide de publier toutes les caricatures du PROPHÈTE,1
Kaamelott : le 2ème volet sortira avant le premier,1
La recette Anti-Covid de Christine Boutin à base de corps du Christ,1
"Ivre, cette femme enceinte vomit son bébé après avoir bu quelques verres",1
Comment arrêter de fumer ? Avec la cigarette électronique !,1
"Covid-19: Un docteur l'affirme "" Ce n'est pas un Lupus """,1
La manip ultime sur le point d'être découverte !,1
Mines de la Moria: Emmanuel Macron décède suite à sa lutte contre un Balrog,1
Karim Benzema sélectionné en équipe de France de Covid,1
Nicolas Sarkozy élu président de l'association de malfaiteurs,1
"Les enseignants proposent deux jours de congé à Caroline Désir, pour lui permettre de "" souffler un peu """,1
"Covid19: A partir du 01 Novembre 2020, le préfet Lallement distribuera les tickets de pain",1
La raclette n'est autorisée que sur un seul appareil pendant toute la saison,1
Apple : Tous les iPhone désormais vendus sans iPhone,1
Baptiste Panet nommé ministre du couvre feu,1
Reconfinement : Emmanuel Macron annonce la légalisation immédiate du cannabis pour faire passer la pilule rouge,1
"Couvre feu: Sale temps pour les plans cul, il va falloir rester dormir",1
"La grande annonce de Macron est connue: "" Les Français doivent désormais dire LA Covid, ou ça sera une amende de 135 euros """,1
"Les Anti-Masques seront forcés de creuser les tombes des morts du Covid, annonce Macron",1
"Lesbianisme politique : "" 3 hommes et un couffin "" renommé "" Pas d'hommes et Alice Coffin """,1
""" C'est qui tous ces cons ? "" Emmanuel Macron re-découvre les membres de Convention Citoyenne pour le Climat",1
Couvre feu à 21h : Nos techniques pour être bourré dès 18h,1
Couvre feu: L'électricité sera coupée de 19h à 6h du matin dans ces grandes villes,1
Macron annonce un couvre feu à 20h après les applaudissements,1
Les arguments de Sudpresse contre Nordpresse sont à pisser de rire,1
"Macron au 20h: inspiré par Kim Jung-Un, il va pleurer et présenter ses excuses",1
Test de FIFA 21,1
Test de FIFA 20,1
Test de FIFA 19,1
Test de FIFA 18,1
Test de FIFA 17,1
Test de FIFA 16,1
Test de FIFA 15,1
Test de FIFA 14,1
Test de FIFA 13,1
Test de FIFA 12,1
Test de FIFA 11,1
Test de FIFA 10,1
Test de FIFA 2009,1
Test de FIFA 2008,1
Test de FIFA 2007,1
Test de FIFA 2006,1
Test de FIFA 2005,1
Test de FIFA 2004,1
Test de FIFA 2003,1
Test de FIFA 2002,1
Test de FIFA 2001,1
Test de FIFA 2000,1
Test de FIFA 99,1
Test de FIFA 98,1
Test de FIFA Soccer 97,1
Test de FIFA Soccer 96,1
Test de FIFA Soccer 95,1
Test de FIFA International Soccer,1
Le Test de FIFA 21 de Nordpresse,1
Tokyo annonce son jumelage avec Champigny-sur-Marne ainsi qu'un festival pyrotechnique en 2021 !,1
Macron annoncera bientôt un reconfinement total en Belgique pour 5 semaines,1
Macron annonce la mise en place de bulles sociales en France pour lutter contre le covid. Une bulle de 5 est décrétée,1
Macron annoncera bientôt un reconfinement total en France à partir de lundi pour 5 semaines,1
Association Française de Producteurs de Fumier en colère contre les abus de langage,1
Un skinhead décède après avoir tenté de lire un livre à ses enfants,1
"Audition de Sarkozy "" On a matché sur Tinder, le reste c'est privé """,1
Brutal Sphincter représentera la catégorie ‘Heavy Metal' au Walibi On Stage 2020!,1
"Le gouvernement Macron rendra hommage aux "" GJ51Déter "" pour le travail fourni",1
"Covid-19, le traitement utilisé sur Eric Zemmour développé avec des cellules halal",1
2eme vague en Belgique: Il faudra bientôt aller dormir après les Simpson,1
Eric Zemmour est entré en réanimation,1
Prix Nobel de la paix : Bachar el-Assad favori,1
Eric Zemmour atteint par le Coronavirus – Eric Zemmour a le Covid-19,1
Un député LREM propose de remplacer les animaux de la chasse à courre par des zadistes,1
Macron demande aux départements de mieux s'organiser pour éviter les tempêtes,1
Scandale du masque chirurgical: la face bleue est en peau de Schtroumpf,1
Il tente de siphonner une Tesla et meurt électrocuté,1
"Diagnostiqué négatif au coronavirus, Manuel Valls s'injecte la variole pour faire parler de lui",1
""" Cheh les abeilles "", Emmanuel Macron réautorise les néonicotinoïdes après s'être fait piquer cet été",1
Le guitariste Groquik Van Houten est mort,1
Conditions de négociation d'actions actuelles et manière d'investir,1
Marlene Schiappa veut renvoyer les Polygames en Polygamie,1
Masculinité toxique : les fans de Marceau classés Seveso 2,1
Fermeture des bars : Martin Hirsch vous offre 1€ tous les 4 verres,1
Bien-être animal : Les fabricants de mixeur arrêteront de tester sur les bébés dès 2021,1
François Fillon peut-il rassembler la droite pour les présidentielles de 2022 ?,1
"Selon une étude, un chromosome reptilien favoriserait l'immunité à la Covid-19",1
"RIP Donald, petit ange parti trop tôt… Tu as rejoint l'Oncle Phil au paradis",1
La ligue des infectés accueille un nouveau membre!,1
Eric Zemmour condamné pour incitation à l'amour et à la fraternité entre les peuples,1
Satan affrontera Belzébuth ce 2 octobre (vidéo😱),1
5 recettes rapides pour bien se faire cuire le cul,1
"Nouveau dérapage de Zemmour: "" La Super NES surpassait largement la Mega Drive, tout le monde le sait très bien ! """,1
Mélania Trump vient de poster cette photo sur Twitter,1
Mort de Donald Trump: Rien pour Donald Junior et Ivanka,1
Trump suit actuellement un traitement de la dernière chance à base d'eau de Javel,1
ALERTE INFO ⚠️ Donald Trump est en réanimation à cause du Coronavirus,1
"Trump atteint du Covid-19, La maison blanche masquée pour 14 jours",1
Le Coronavirus aurait attrapé Donald Trump 😱,1
Donald Trump testé positif au Coronavirus. Trump a le Covid 19 😱,1
"USA-2020 : C'est le "" Combat d'infirmes "" qui gagne le débat face à l' "" Alerte au gogole """,1
Les mairies EELV adoptent le vote à main levée pour les présidentielles,1
95% des salariés testés positifs au Coït-19,1
Cannabis : un numéro vert pour dénoncer votre voisin,1
Didier Raoult test son vaccin sur des intermittents du spectacle,1
La France lance une campagne de confinement volontaire,1
"Attaque près des anciens locaux de Charlie Hebdo : non, Nagui n'est pas en garde à vue",1
Sibeth Ndiaye veut dépoussiérer le rap game et sort son premier album solo,1
Une surdose de gel hydroalcoolique peut entraîner des effets indésirables,1
La légion d'honneur sera remise à l'agent qui a realisé cette saisie de drogue majeure,1
La merde de chien bientôt inscrite au patrimoine mondial ? Le dernier combat de Nadine Morano,1
Denis Brogniart est candidat à l'élection présidentielle de 2022,1
Matt Pokora est décédé des suites d'une myxomatose foudroyante,1
Roselyne Bachelot enceinte de jumeaux : La folle rumeur qui agite Internet !,1
(Vraie info) Vietnam: un trafic de capotes usagées et reconditionnées démantelé,1
Fermeture des bistrots à 23h : Renaud SDF ? Le chanteur sors du silence !,1
(Vraie info) Comment revenir à l'ancienne version de Facebook parce que franchement elle pue la 💩 ?,1
"Un médecin belge inocule le COVID à des dépressifs pour "" qu'ils soient enfin positifs """,1
"Un nouvel Emoji "" Chuck Norris "" vient d'arriver sur Facebook",1
"Coronavirus: une nouvelle carte du Mordor dévoilée ce soir, certaines zones seront classées "" ténébreux """,1
Olivier Véran autorise l'ouverture d'un urinoir sur 2 à Marseille,1
Juliette Greco est morte,1
Les oreilles décollées à cause du masque: Plus de 9800 plaintes déjà déposées contre l'état français,1
Descente de stups à la BAC de Marseille : 600 fausses cartes Pokemon et 30 cubis de Pastis frelaté,1
[Insolite] L'actrice X Mia Khalifa publie des clichés habillées,1
Georges-Louis Bouchez serait la première cause de déclenchement du syndrome Gilles de la Tourette !,1
Didier Raoult quitte la médecine et reprend son rôle dans Il était une fois la vie,1
"Nouveauté pour la rentrée : Cours de chômage, pour vraiment apprendre quelque chose d'utile aux étudiants",1
SEXISME en Inde : Pourquoi les snipers ne visent que les femmes ? On vous dit tout !,1
"Laeticia, David et Laura valident le coffret collector du nouvel album de Johnny Hallyday",1
Dominique Strauss-Kahn peut-il rassembler la gauche en vue de 2022 ?,1
Intempéries : B.Pompili dans le gars pour rendre hommage aux arbres morts,1
Fin de L'Incroyable Famille Kardashian : tout le Nord en émoi,1
5 recettes rapides pour bien manger ses morts,1
"Fuite d'eau au tribunal de Paris: Le garde des Seaux, le mari d'Isabelle Boulay, attendu sur place",1
"Les consommateurs de cannabis estiment que Gérald Darmanin fait "" de la merde """,1
Georges Louis Bouchez détrôné de son titre de plus gros c$€nard du MR par Benoît Closson,1
Il va mieux: Michou est légèrement moins mort,1
Léonard de Vinci n'a pas peint la Joconde,1
Exclusif: Koh Lanta les sphincters sera bien tourné en France,1
Loi pour déloger les squatters : E.MACRON préparerait ses valises !,1
"PSG-OM, UN MATCH EN CARTONS ? LOL",1
"Georges-Louis Bouchez rassure : "" La quarantaine pour moi ? Pas avant 6 ans """,1
Prix Nobel de la paix attribué à Staline à titre posthume,1
Bordeaux: Le Maire présente le futur sapin de Noël,1
"Sarkozy se défend "" Je ne suis pas raciste, j'ai des amis singes """,1
"C'est officiel, nous vivons dans un épisode de South park",1
Grégory Lemarchal jouera dans le biopic consacré à l'acteur qui a joué Grégory Lemarchal,1
Corale : la nouvelle guenon engagée chez Nordpresse pour favoriser la mixité sociale chez les chimpanzés,1
Une représentation de Michel Drucker découverte dans une grotte à Lascaux,1
Ademo bientôt jugé pour sa musique de merde,1
"Avec 60 ans de retard, un train finit par arriver dans la mauvaise gare",1
Olivier Varan défie Didier Raoult en ne portant pas de masque,1
"Covid – Athlétisme, les athlètes du relais 4x100m obligés de nettoyer le témoin avant de le passer",1
(PHOTOS) Les chasseurs autorisés à prélever 2 coureurs par étape du Tour de France,1
Le Géant Vert mis examen après la mort de Jérôme Bonduelle,1
La Meilleure Clinique De Maternité De Substitution En Ukraine : Le World Center Of Baby,1
Quels sont les meilleurs logiciels utilisés en Gestion des Ressources Humaines ?,1
Mort de Black Panther : Marlene Schiappa rend hommage au Peuple du Wakanda,1
""" Tu me casses les couilles "" désormais remplacé par "" Tu m'en broies un, deux, ou pas, selon qui que je sois """,1
"Il tape "" Big black coq "" sur internet et se retrouve à observer des gros coqs noirs",1
Grenoble devient ville experte en gestes barrières,1
"La chasse à la Glu et à courre sur les Chasseurs, la tendance de l'automne",1
La rentrée repoussée au 1er octobre à cause du Coronavirus,1
Blanquer au JDD: Nous prévoyons une rentrée avec 5% d'élèves malades,1
Port du masque: la mauvaise haleine touche maintenant 95% de la population,1
"Nouvel entraîneur du RSCA, Vincent Kompany se dit "" blessé "" par les critiques de certains supporters",1
"Mission de l'OTAN : suite au Covid, 42 marins belges embarqueront dans des barques individuelles",1
"BHL: "" Si je me mets sur la pointe des pieds, le gloupier ne peut pas m'atteindre! """,1
BHL embauché comme premier danseur à l'Opéra de Paris,1
COVID-19 : Le lancer de lingots d'or annulé en Suisse,1
#BalancetonYoutubeur: Squeezie accusé d'être un type très sympa,1
Puy du Fou: le préfet de Vendée a accordé une dérogation car la consanguinité protège les Vendéens,1
"Après Dieudonné, Facebook supprime le compte du Père Fouettard de sa plateforme",1
"En télétravail, il trompe sa maitresse avec sa femme",1
Les candidates à l'élection Miss France devront savoir porter le masque en bikini,1
Un chien décroche un emploi promis à Manuel Valls,1
Coronavirus: Les souffleurs de verre obligés de porter le masque,1
Covid-19 : un masque prend le contrôle de son hôte et cambriole une banque !,1
Formation d'un gouvernement : Vincent Kompany nommé nouvel informateur royal,1
Accident de Remco Evenepoel : E.T. aurait mal géré son envol,1
2021 : Les tests PCR pourront-être réalisés chez votre tabac / journaux,1
La Biélorussie propose d'envoyer un médiateur en Belgique pour former un gouvernement,1
Le PSG en finale cause des émeutes à l'ambassade de Paris à Marseille,1
Exclu : le QI des footballeurs en augmentation suite à l'absence de matchs cet été,1
La fédération suisse de beerpong a tranché : le coude ne peut pas dépasser la table,1
Excuse de l'année 2020 : le COVID-19 arrive en 2e position après l'aquaponey,1
"Espagne: l'Académie valide le terme de "" Démontada "", qui entrera dans le dictionnaire",1
Manuel Valls nouvel entraîneur du FC Barcelone,1
Déjà 3000 hospitalisations suite à une épidémie de fous-rires inexpliqués à Madrid,1
Ardennes: l'installation d'une antenne 5G dans une rivière tourne au drame,1
Grèce : La France envoie son meilleur homme en méditerranée pour combattre la Turquie,1
Grèce : La Belgique envoie son porte-avion en méditerranée pour combattre la Turquie,1
Le vaccin de Poutine testé avec succès en Ukraine: plus aucun cas de covid recensé,1
Huile de CBD : l'effet de l'huile de chanvre,1
Le record du monde de resto-basket battu à Cannes ce soir,1
Les restaurateurs de Cannes bien vener d'avoir vu tous les clients partir sans payer,1
"Des coups de feu à la maison blanche, Trump évacué dans son bunker",1
"Finalement, le visage de Trump sera incrusté sur un Mont d'or",1
Découvrez l'uniforme que Macron veut rendre obligatoire pour toutes les écoles de France !,1
Le président de la République de Madagascar vient d'avoir son Bac mention Très Bien,1
Gagnez 8 milliards d'euros avec notre grand jeu de l'été,1
Les tournages de films X interrompus pour cause de fortes chaleurs,1
Un rouquin à nouveau aperçu à Blanckenberg et provoque une bagarre générale,1
L'incroyable addition de la députée LREM Claire O'Petit pour un seul passage au Quick,1
Greg Guillotine tué au Niger: Il voulait être le pire stagiaire djihadiste,1
Le Japon veut reconstruire Beyrouth en échange de Carlos Ghosn,1
Le gouvernement annonce un numéro vert pour s'y retrouver dans les numéros verts,1
Monsieur MACRON !! Vous êtes notre seul espoir !… le LIBAN est vraiment dans la merde !!,1
"En visite à BEYROUTH, E.Macron revient avec Carlos GHOSN dans ses valises !!",1
Emmanuel Macron est arrivé à Beyrouth avec une aide d'urgence de 200 000 panneaux 90,1
Saisie record de masques Vincent Flibustier contrefaits,1
Israël apporte une aide au Liban sous forme de 27500 tonnes de nitrate d'ammonium,1
"Manuel Valls candidat à la présidence du Liban "" Du Hoummous coule dans mes veines """,1
Pinault verse 100 millions d'euros pour reconstruire le logement de Carlos Ghosn,1
68% des experts en Coronavirus sont maintenant historiens du Liban,1
Liban: le Japon se dit prêt à accueillir une personne qui a perdu son domicile,1
Corse: le port du masque fait son 1er mort par 3 balles dans la tête,1
Juan Carlos s'exile à Levallois-Perret,1
L'installation du premier compteur Linky à Beyrouth tourne mal,1
"Carlos Ghosn essaye de s'évader du Liban, ça tourne mal",1
La recette de l'été : La brochette de Connards sans geste barrière,1
"Koh-Lanta : dès la prochaine saison, tournage en zone rouge et totem d'immunité contre le Covid-19",1
Exclusif: le vaccin du Coronavirus est un dérivé de Linky,1
"Un médecin belge inocule le Covid-19 à des dépressifs pour "" qu'ils soient enfin positifs """,1
Voici comment obtenir une dérogation de port du masque,1
La bulle sociale réduite à 0 personne,1
Manuel Valls relance sa carrière avec le Manuel Comedy Club,1
Le CNS recommande à Bart De Wever le port de ses couilles,1
Covid crise : Invasion de l'empire Shin-wa ! Les rebelles sont appelés à se présenter au Zozan Kebab avec masques et désinfectant,1
Clash des JPF's fin ! Jean Pierre François à Jean Pierre Foucault et Jean Pierre Fanguin : Je vous survivrai,1
Il confond Tinder et StopCovid: 0 match mais il finit positif au Coronavirus,1
Chine: les Ouïghours se déguisent en pangolins pour échapper aux camps chinois,1
Le titre de Renaud envoyé dans une sonde pour dissuader les aliens de nous envahir,1
L'achat de masques déductible des impôts,1
Coronavirus : Voilà ce qui se passe quand on ne porte pas le masque !,1
Fast & Furious 10 : Paris and the trottinettes on fire,1
Exclu Covid-19 : les sandalettes-chaussettes serait le geste barrière infaillible,1
M'Bappé devra être amputé,1
Le Vlaams Belang Jongeren provoque le Mordor avec de nouveaux drapeaux flamingants,1
TROIS-PONTS : 4 handicapés mentaux du Vlaams Belang retrouvés sains et saufs,1
"Le geste "" OK "", le retour de la gestuelle fasciste ?",1
Les trains low-cost OUIGHOURS officiellement lancés en Chine,1
Des Belges veulent interdire les couleurs après avoir appris qu'elles font partie du spectre électromagnétique,1
Une nouvelle étude sur COVID19 montrerait que les pets soient contagieux,1
Highlands: la vache qui fournissait les moumoutes de Trump vient de mourir,1
"Trump reproche à la Chine de faire aux Ouïghours, ce que eux ont fait aux indiens",1
Les avantages d'un investissement en bourse,1
Quand j'envoie une Dick Pic,1
Le pénis panda: la nouvelle arme des prédateurs sexuels,1
Benjamin GRIVEAUX absent du nouveau gouvernement et rancunié,1
Martin Lawrence annonce Bad Boys 4 sans Will Smith,1
Nantes: un court-circuit islamiste pourrait être responsable de l'incendie,1
Hidalgo interdit les Drive de test malgré la reprise des infections à Paris,1
Les nains ne seront désormais doublés que par des acteurs nain,1
La reconstitution de l'incendie de Notre-Dame de Paris se déroule comme prévu,1
NASA: Un astéroïde va frôler la terre !! Donald TRUMP va envoyer Bruce Willis et Ben Affleck,1
Vous voulez savoir à quoi ressemble Johnny Hallyday aujourd'hui ? La nouvelle va vous surprendre ! (Photos),1
RUMEURS ! Il parait que Jean Pastèque à pris le melon !!,1
ACTE 3 du quinquennat : E.MACRON promet un GROS changement !!,1
EXCLUSIF : le prochain incendie de cathédrale aura lieu à Biarritz,1
Masque obligatoire : Manuel Valls masqué en Jean Castex aurait tenté de pénétrer Matignon,1
Le festival Burning Man se délocalise à Nantes,1
"Pour la sortie de son nouvel album, Carla Bruni cachera Nicolas Sarkozy dans l'un de ses disques",1
"Marlène Schiappa prépare un album avec Bertrand Cantat qu'elle qualifie de "" féministe coup de poing """,1
"Gérald Darmanin revient sur la polémique : "" Oui j'ai fait pipi sur des nouveaux nés et sacrifié des bébés chiens """,1
David et Laura avouent avoir allumé le feu à Nantes en hommage à leur père (et pour toucher l'héritage),1
"Marine Le Pen dénonce le lancement de la sonde Al-Amal "" 2020, l'islamisation de l'espace """,1
"Grégory Lemarchal de retour avec son single "" On veut respirer "" dénonçant les violences policières",1
R. Bachelot achète 50 millions de sacs de ciment en prévision de cathédrales à reconstruire,1
Les nantais finissent de détruire la cathédrale de peur qu'Arielle ne vienne y chanter,1
Glasgow: Xavier Dupont de Ligonnès terrassé par le coronavirus,1
Coronavirus : Maggie De Block lance sa marque de masque !,1
Renaud prépare un album en duo avec Samy Naceri,1
Canicule: optimisez votre congélateur pour éviter une surconsommation,1
Le troll-hackeur Twitter déjà identifié,1
Le compte du Président Donald Trump était piraté depuis 5 ans par Eric Cartman,1
Twitter a été piraté. Plus gros piratage de l'histoire de Twitter,1
"Christian Estrosi annule le concert "" Covid Partie "" de Dick Rivers",1
"Manifestation de policiers : 600 manifestants selon la police, 2000 selon les manifestants",1
"Marlène Schiappa à propos de Darmanin : "" Il faut savoir différencier l'homme du violeur """,1
Réforme Dupond-Moretti: les petits délits directement jugés sur Tweeter,1
Christophe Castaner se reconvertit en forain,1
Freedom of journalistic activity,1
"Les Corses, citoyens modèles des gestes barrières: Masques, distanciation, aération par le plastic",1
Un Belge invente les tampons pour souris,1
France : La réduction des soignants en application,1
Trump diffuse la chanson de Renaud à la frontière mexicaine,1
"Pour apaiser les tensions internationales sur la future mosquée, Erdogan renomme Istanbul en Constantinople",1
"Manuel Valls : "" Darmanin m'avait promis un poste en échange de faveurs sexuelles """,1
"Enfin dessoûlé, Renaud chante contre un nouveau virus, le Sida",1
"Clash : Jean Pierre Fanguin à Jean Pierre Foucault, suite des questions, 2, le retour, reloaded, next gen, partie 2 !",1
Frédéric de Carglass nommé secrétaire d'État à l'égalité des chances,1
Le conjoint d'Isabelle Boulay supprime le Parquet National Financier,1
Jean-Claude Gaudin reste maire de Marseille,1
Honteux ! Cette jeune fille qui lui parlait n'était en fait qu'un compte fake pour lui soutirer de l'argent,1
Décolonisation: Charleroi rétrocédé à l'Italie!,1
La liste des cinq plus beaux villages de Hainaut enfin connue,1
Un pilier de comptoir demande qu'on arrête de le comparer à Renaud,1
David Pujadas viré de LCI: sa chirurgie esthétique ne passe pas,1
Le saviez-vous ? Le mari d'Isabelle Boulay a un cousin qui s'appelle Dupont Moretti avec un T,1
"Griveaux à propos de la nomination du mari d'Isabelle Boulay: "" Je m'en branle """,1
Licenciements massifs chez Nordpresse depuis le départ de Sibeth du gouvernement,1
"Vraie info: Il se coince les couilles dans une chaise, la fin va vous étonner. (Photos 😱) (SNAP 😵)",1
Réforme Dupond Moretti: Les juges devront porter un bonnet d'âne et un tutu,1
"GLB accusé de ne pas respecter sa "" bulle "" suite à un bug Facebook",1
Roselyne Bachelot commande 50 millions de vaccins anti Jul,1
Ségolène Royal finalement nommée ambassadrice des pôles Emploi,1
Eric Dupont Moretti annonce qu'il graciera Patrick Balkany,1
"Griveaux à propos du remaniement: "" Je m'en branle """,1
Gérald Darmanin ministre de l'interieur,1
Ayons une pensée pour ceux qui ont cru que Macron était de gauche,1
L'avocat de Patrick Balkany devient ministre de la justice,1
"Horreur : Scéne de crime à la cantinne, il a manger son yaourt nature !",1
Remaniement : Manuel Valls remplace François Fillon en prison,1
Remaniement : Ségolène Royal remplace Manuel Valls en Espagne,1
Covid-19: Donald Trump suggère la pose de filtres sur le mur séparant son pays avec le Mexique,1
La comtesse de Ségur divorce et claque la porte du Ségur de la santé,1
Jean Pierre Fanguin à Jean Pierre Foucault : La question est vite répondue !,1
La foire du midi aura bien lieu : élue sponsor officiel du la 2e vague,1
Poutine élu jusqu'en 2079,1
Pas de blockbusters cet été au cinéma : Dany Boon en pleurs,1
On avoue tout: Segolene Royal est un gros fake,1
Segolène Royal piégée par Nordpresse ?,1
Surveiller ou non? L'importance de l'éducation à l'utilisation des appareils mobiles,1
"Habillée de manière hivernale en juillet, elle se fait tabasser",1
Yves Van Laethem : nouvelle égérie Red Bull,1
""" Big Bisous "" censurée pour incitation à la haine en temps de Covid-19",1
Tests Covid-19 : pas fiables chez les fachos,1
La pochette bleu a choisi son nouveau porteur,1
EXCLUSIF : Jean Cachesexe nommé Premier ministre par Emmanuel Macron !,1
Remaniement: C.Castaner pressenti au ministère de L'office national des anciens combattants et victimes de guerre,1
Dernière minute ! C.CASTANER serait en pôle pour le poste de direction de l'IGPN,1
"Remaniement, Jean Cachesexe remplacera Benjamin Griveaux",1
Début de l'été : 1 mètre de neige attendu dès lundi en Belgique et en France,1
COVID-19 et vaccin pour octobre : d'abord testé sur les ministres,1
Déclin de l'usage des espèces : les dealers en grève,1
Une femme devient première ministre en France,1
François Fillon devient ministre du travail,1
Jean-Pierre Fanguin devient ministre de l'économie,1
Le Coronavirus a déjà été vaincu en Europe,1
Un mystérieux virus fait des ravages à la police française et provoque des spasmes musculaires!,1
L'Oréal lance la gamme Zébrure Zéro Discrim,1
François Fillon vendu par son chien à un laboratoire,1
"Aurore Bergé rejoint les verts "" J'ai toujours été écologiste, ma Mini est verte d'ailleurs """,1
Francois Fion dans un état inquiétant,1
Fillon condamné à 4 ans de prison dont 3 avec sourcils,1
Didier Raoult élu maire de Marseille,1
Michael Jackson démarre sa tournée This is Covit,1
"Résultat d'Agnès Buzyn aux municipales à Paris : "" Une bifle monumentale ! "" d'après Benjamin Griveaux",1
"Griveaux à propos du resultat des élections "" Je m'en branle """,1
Martine Aubry réélue,1
Bob l'éponge sera désormais doublé par une véritable éponge,1
Allemagne : des végans introduisent le coronavirus dans un abattoir,1
"Balkany: "" Blanchiment d'argent est un terme raciste "", ça fait beaucoup de peine à Grain de Riz",1
"Les galettes au sarrasin renommées "" Crèpes Bretonnes "" et le blé noir "" Blé de la liberté """,1
"Racisme: 3 marques de dentrifice arrêtent d'utiliser le mot "" blanc """,1
The Last of Us 3 ? Naughty Dog s'engage pour plus de diversité avec le personnage de Dieudonné,1
"Dark Vador, nouvel égérie de Optic 2000 après Jonnhy H",1
