cleaned,is_satirical
Les Blues Brothers ajoutés à la liste des organisations terroristes après leur attaque contre les nazis de l'Illinois,1
Paris : il décroche une place en terrasse pour le mois de septembre,1
Une étude affirme que tous les racistes ne sont pas policiers,1
La culture toujours dans la crainte d'une 2e vague de Franck Riester,1
Les bienfaits de la sexualité de vos parents,1
Il se dit que les violences policières sont plus graves quand elles se passent à 8 000 km de chez lui,1
"""Regarder les forces de l'ordre dans les yeux"" sera maintenant passible de 6 mois de prison",1
Le gouvernement affirme que le nuage du racisme systémique s'est arrêté à la frontière française,1
"Le Covid : "" Depuis le temps que j'attendais d'aller boire un verre en terrasse ! """,1
"L'appli Stop Covid propose les options ""match"" et ""swipe"" avec les personnes infectées que vous aurez croisées",1
Bavures policières – La France va partager avec la police américaine son expertise en matière de classement en affaires sans suite,1
Il se cherche de nouveaux problèmes pour rentabiliser sa séance chez le psy,1
Déconfinement : 10 clusters tendances,1
"Agnès Buzyn : "" Je reste candidate à un échec retentissant """,1
Le prochain iPhone ne sera pas compatible avec les mains équipées de cinq doigts,1
"Le président de la 7e puissance mondiale menacé par la candidature de l'inventeur du ""Lâcher de salopes""",1
Il continue d'applaudir les soignants alors que tout le monde n'en a plus rien à foutre et est verbalisé pour tapage,1
L'OMS affirme que la chloroquine fait grossir la tête du médecin qui la prescrit,1
Les Français ayant pris de l'hydroxychloroquine seront tondus à la fin de l'épidémie,1
Goélands – L'incroyable retour en force,1
"""Rester prudent malgré le déconfinement"" toujours en tête des excuses pour esquiver un dîner",1
"Donald Trump révèle qu'il consomme de l'intelligence "" à titre préventif """,1
"Emmanuel Macron "" Il n'y a jamais eu d'épidémie de coronavirus en France """,1
Les Côtes-d'Armor vont fermer leurs abattoirs de pangolins,1
"Covid-19 "" J'ai changé """,1
La Corée du Nord prolonge son confinement de 300 ans,1
Le pouvoir algérien dément les rumeurs sur l'état de santé de El Manchar,1
Il quitte l'école à 13 ans et prouve que n'importe qui peut réussir dans le milieu du crack,1
Miracle – Un pot de moutarde à nouveau réincarné en verre d'eau,1
Marseille – Le Stade Vélodrome inaugure une tribune Didier Raoult,1
"Selon une étude, tout est de votre faute",1
Les plages pourront rouvrir à condition de changer le sable toutes les heures,1
""" Quitter cette ville pourrie "" ne sera finalement pas un motif impérieux pour se déplacer au-delà de 100 km",1
Un masque en tissu épuisé après son premier jour de travail,1
Test – Déconfinement : votre conjoint est-il rouge ou vert ?,1
"Muriel Pénicaud : "" Les vacances d'été pourront être effectuées dans l'usine de votre choix """,1
Champs-Elysées : un bouchon de grands patrons après la réouverture du drive du Fouquet's,1
Ce qu'il fallait retenir des annonces du gouvernement pour le déconfinement du 11 mai,1
Déconfinement: 75% des connards en trottinette circuleront à partir du 11 mai,1
""" Ya de plus en plus de gens dehors "" par un mec dehors",1
"Amour, Gloire & Beauté : des mots qui font rêver",1
Rentrée : le cartable des élèves devra contenir 18 kilos de protections sanitaires,1
""" Ah oui tiens je vais regarder ! "" par cet homme à qui on vient de conseiller une série qu'il ne regardera jamais",1
Covid-19 – Muriel Pénicaud demande aux intermittents du spectacle de se trouver un vrai travail,1
"Pour respecter le rayon de 100 km, les étudiants parisiens feront leur Erasmus à Évreux",1
Richard Anconina va lancer l'AnconinApp une appli pour suivre toute l'actu de Richard Anconina,1
"Après 2 jours de pluie, un Parisien décide de mettre un terme à sa carrière de joggeur",1
"Ces gens qui "" like "" leurs propres publications",1
"Muriel Pénicaud : "" Pour toucher le chômage partiel, il faudra désormais travailler """,1
Reprise scolaire – Les enfants devront coudre des masques durant les récréations,1
Classement final de Ligue 1 Conforama par ordre alphabétique : Amiens sacré champion,1
Déconfinement – Ce qu'il fallait retenir de l'allocution de Edouard Philippe,1
"Confinement : Devenues limpides, les eaux du canal de l'Ourcq révèlent de superbes chariots de supermarchés et des armes",1
"Pour favoriser les coureurs français, le Tour de France dévoile un parcours entièrement en descente",1
Les compétitions de natation bientôt organisées dans des piscines de gel hydroalcoolique,1
Il a hâte que le confinement se termine pour relancer le débat sur la soirée des César,1
"Donald Trump: "" Je m'injecte du désinfectant depuis des années et voyez comment je me porte ! """,1
Pourquoi les beaux-frères portent des polos manches courtes ?,1
Nicotine et Covid19 – Le gouvernement demande aux Français de mettre plus de tabac dans leurs joints,1
La France veut faire naturaliser l'équipe du Canada de hockey sur glace pour augmenter ses chances de médaille aux JO,1
"Après 3 heures d'attente au Macdo, il prend une pause bien méritée en faisant la queue au Leclerc pour du papier toilette",1
"Le yoga, deuxième cause de mortalité des Français depuis le début du confinement",1
5 choses à retenir sur la réouverture des écoles le 11 mai,1
5 exercices pour se sculpter de magnifiques abdos que personne ne verra cet été,1
"Livré à lui-même, le robot Curiosity se serait mis à jouer avec sa queue",1
7 idées pour s'évader sans sortir de chez soi,1
Tout ce qu'il faut savoir sur le Covid-19,1
10 façons de crier Aline pour qu'elle revienne,1
Jean-Michel Blanquer assure qu'il aura bien terminé de coudre tous les masques pour le 11 mai,1
Test : Sur quelle musique de la Compagnie Créole vos parents vous ont-ils conçu ?,1
Elle n'a toujours pas regardé le spectacle de rue qu'elle avait filmé mécaniquement l'été dernier,1
Manuel Valls écope d'une amende pour non-respect du confinement après avoir dormi sur le paillasson d'Emmanuel Macron,1
Creuse – Il est très vexé qu'aucun Parisien n'ait eu envie de se confiner dans sa région,1
L'âge légal pour rouler en monospace repoussé à 45 ans,1
"93% des membres du gouvernement estiment que, face à l'épidémie, les Français ont "" tardé à réagir """,1
Gérald Darmanin invite tous les Français à faire un don pour payer leur salaire,1
"Pour compenser le manque de masques, le gouvernement appelle les Français à "" pratiquer l'apnée """,1
Ce qu'il fallait retenir de l'allocution de 20h02 d'Emmanuel Macron,1
10 recettes à base de chloroquine pour occuper vos enfants,1
Test : Qu'est-ce qui pourrait sauver l'amour ?,1
"""Le tracking c'est Big Brother"" par cet homme qui donne ses informations à Facebook depuis 10 ans",1
Emmanuel Macron entame une formation d'infirmier pour se faire applaudir lui aussi,1
""" Ah cool, intéressant ! "", par cet homme qui n'écoutait pas du tout",1
""" Les gens sont cons "" par des gens",1
Il est très fier de son papa qui vient de réussir une division à la main du premier coup,1
Un Sébastien Chabal du zoo de Vincennes testé positif au Coronavirus,1
Polémique après que Marie S'Infiltre se filme en train de tousser sur les résidents d'un Ehpad,1
"École à la maison – Il peut enfin appeler sa maîtresse "" maman """,1
Plusieurs pays africains vont lancer en Europe des essais de traitement contre le racisme,1
Coronavirus – Des footballeurs acceptent de n'être payés que 2000 fois le SMIC pour venir en aide à leur club,1
Un site complotiste affirme que l'homme n'a jamais marché sur la Terre,1
Le gouvernement va fabriquer en urgence des idées de gauche pour les hôpitaux,1
Les 5 plus beaux pays africains où tester nos futurs vaccins,1
Les 10 Français les plus faibles à qui acheter en viager,1
10 objets à lancer depuis votre balcon sur les gens qui ne respectent pas le confinement,1
TEST : Qui a du caca kaki collé au cucul ?,1
Emmanuel Macron donnera sa prochaine allocution avec un filtre chien pour détendre les Français,1
"Edouard Philippe exhorte tous les Français qui le peuvent à "" construire leur propre hôpital """,1
Elle retire un ‘Ah' de son ‘Ahahah' pour ne pas trop exagérer,1
""" La nature reprend ses droits ! "" par un couple de Parisiens devant deux pigeons",1
Ceci n'est pas un poisson d'avril confiné,1
Les utilisateurs de Doctissimo appelés en renfort dans les hôpitaux,1
Bruno Le Maire appelle à la fondation d'une nouvelle Internationale Ouvrière et à mettre à bas le capitalisme qui exploite les camarades,1
"En pleine pandémie, il déçoit tout le monde en décédant de mort naturelle",1
Le nombre de pangolins abandonnés sur les routes bondit de 300%,1
""" J'ai binge-watché une série tout le week-end "" par ce père de famille qui a regardé 12 saisons de Franklin la tortue",1
Fact-check : le passage à l'heure d'été peut-il stopper le Coronavirus ?,1
"Après les cygnes à Venise, des députés socialistes aperçus dans les rues de Paris",1
"Boris Johnson testé positif au coronavirus: "" Il va falloir vous faire à l'idée de perdre aussi ceux que vous n'aimez pas """,1
""" Journal de confinement premium #2 "" par Jean-François Buissière, Président du Gorafi News Network",1
Comment la chloroquine a sauvé leur couple,1
"Michel Cymes renvoyé de la réserve sanitaire après avoir répété aux infirmiers "" C'est qu'une petite grippe """,1
"Top Chef : trois candidats hospitalisés après une "" explosion en bouche """,1
""" Ceci n'est pas une pomme "" par Sibeth Ndiaye",1
Coronavirus – Emmanuel Macron promet un test de dépistage pour tout nouvel adhérent LREM,1
Ce qu'il fallait retenir de l'allocution d'Emmanuel Macron à Mulhouse,1
Il pensait vraiment pouvoir faire plus de deux pompes,1
Prolongation du confinement : Richard Anconina s'exprimera à 20h30,1
"Pour réduire les déplacements au minimum, le gouvernement va publier une nouvelle version du formulaire d'attestation de sortie toutes les 10 minutes",1
"Confinement : après une grosse dispute de couple, il fait ses valises et part s'installer dans la chambre d'ami",1
80% des Français avouent ne pas savoir comment recharger leurs livres,1
Mort d'Uderzo : seul Teddy Riner connaît maintenant le secret de la potion magique,1
Emmanuel Macron invite les Français à applaudir tous les soirs les patrons du CAC 40,1
Test : Êtes-vous contaminé par le Covid-19 ou avez-vous du mal à respirer parce que vous êtes sous l'eau ?,1
5 célébrités qui laissent couler l'eau du robinet quand elles se brossent les dents,1
Confinement -Bernard Arnault découvre une nouvelle pièce dans son appartement,1
"La population de tout un pays réussit le record d'être encore plus stupide que les personnages du film "" Prometheus """,1
Les infirmières et le personnel médical autorisés à payer leurs factures avec des applaudissements et des remerciements,1
"Un mage, un Elfe, un Nain, deux Hommes et 4 Hobbits recrutés pour apporter une boîte de masques à la Pitié-Salpêtrière",1
Confinement – Nos conseils pour vivre en harmonie avec votre ami imaginaire,1
""" Mon journal de confinement premium #1 "" par Jean-François Buissière, Président du Gorafi News Network",1
Covid19 – Emmanuel Macron exhorte les malades en réanimation à continuer leur activité,1
Elle fait le tri dans ses affaires inutiles et jette son fils de 14 ans,1
Le gouvernement va glisser 5 attestations en or dans des tablettes de chocolat,1
Un sans-abri irresponsable écope de 135 euros d'amende pour ne pas avoir respecté le confinement,1
Il joue une reprise de la Compagnie Créole à son balcon et finit en garde à vue,1
#NSFW Pornhub va rendre gratuites pour la France les vidéos de gens en train de se laver les mains,1
Exploit – Un haltérophile réussit à soulever la charge mentale d'une mère de trois enfants,1
Patrick Balkany demande à réintégrer sa cellule après trois jours de confinement avec sa femme,1
Un habitant de Dinard quitte en urgence sa grande maison pour aller se confiner au calme dans son 12m2 parisien,1
5 choses à faire pendant votre période de confinement,1
Confinement : Elle dit qu'elle va lire plein de livres mais elle va en fait surtout jouer à des jeux vidéo et se masturber,1
"Après son allocution, Emmanuel Macron tente de se détendre avec une petite promenade dans Paris",1
Confinement – Ce qu'il fallait retenir de l'intervention d'Emmanuel Macron,1
Confinement – La région Bretagne échange en urgence ses stocks de pâtes contre des packs de 8.6,1
"Le gouvernement rappelle l'importance de "" se laver les mains avant de se laver les mains """,1
Les 5 conseils d'Edouard Philippe pour faire l'amour sans risques en temps de Coronavirus,1
98% des Français impatients de voir quelqu'un qu'ils détestent touché par la maladie,1
Confinement – Comment vont s'entendre votre enfant et votre Thermomix®,1
Emmanuel Macron annonce que l'État prendra en charge les abonnements Netflix des personnes confinées,1
Ce qu'il fallait retenir de l'intervention d'Emmanuel Macron hier soir,1
"En raison du coronavirus, l'été reporté au mois d'octobre",1
"Emmanuel Macron propose d'instaurer un tout nouveau système de santé universel et juste que l'on appellerait "" Sécurité Sociale """,1
BFMTV va proposer le sacrifice rituel d'un de ses éditorialistes pour apaiser la colère des dieux,1
#Live #Coronavirus – Edition Spéciale,1
Coronavirus coronavirus coronavirus coronavirus coronavirus,1
Un léopard reste humble bien qu'il ait tourné dans des dizaines de documentaires animaliers,1
Coronavirus – le gouvernement préconise désormais d'utiliser des coudes à usage unique,1
Le Coronavirus sauve plusieurs milliers de personnes d'un concert de Christophe Maé,1
93% des champions de biathlon avouent ne pas regarder le biathlon à la télé,1
""" Mmmphhhmmphhhmmppht "" par cet homme qui porte 5 masques de protection en même temps",1
"Municipales – Pour raisons sanitaires, le gouvernement annule les élections et place ses députés à la tête des mairies",1
Le préfet Lallement élu personnalité préférée des Français qui ont encore leurs deux yeux,1
Ceux qui croivent en la France,1
85% des Français d'accord pour larguer du gel hydroalcoolique par Canadair sur l'Oise et Mulhouse,1
L'OMS confirme qu'un bon gros kebab sauce samouraï est une protection efficace contre le coronavirus,1
Coronavirus – La RATP va rendre obligatoire le port du masque pour toutes ses rames,1
Des pirates somaliens détournent un tanker chargé de gel hydroalcoolique,1
"Éric Zemmour exige que le virus soit rebaptisé "" Corinnavirus """,1
Test : Êtes vous empathique ou êtes vous Gilles Le Gendre ?,1
Coronavirus – Hausse de la popularité d'Emmanuel Macron après l'annulation d'un concert de M Pokora,1
"Pour répondre à la Corée du Nord, la Corée du Sud catapulte 50 personnes atteintes du Coronavirus",1
Skyrim – Premier cas de contamination au coronavirus entre un joueur et un PNJ,1
Le virus du capitalisme fait encore plusieurs dizaines de millions de nouvelles victimes,1
Paris – 10 lieux trendy où attraper le coronavirus,1
Peine de prison confirmée pour celui qui n'avait pas décroché à un appel alors qu'il venait tout juste de répondre à un texto,1
Le coronavirus confiné après avoir été en contact avec Eric Ciotti,1
Nos conseils pour réussir une vinaigrette à tous les coups,1
"Coronavirus – Face à l'épidémie en Italie, Donald Trump ordonne la fermeture de toutes les pizzerias sur le sol américain",1
"Rennes : pour concurrencer la LFI, le PS va faire figurer une bouteille de Chouchen sur sa liste",1
"Selon une étude, 80% des armoires sont bien des portails inter-dimensionnels vers des mondes magiques",1
"Municipales – À Paris, le Coronavirus rejoint finalement la liste d'Agnès Buzyn",1
Test – Quel nain fumeur de pipe et lanceur de couteaux êtes-vous ?,1
Anne Hidalgo et les grizzlis : leur pacte secret,1
TEST : Quel est votre coup spécial ?,1
6 conseils pour réussir à remplir une casserole avec de l'eau à tous les coups,1
La pizzeria avec un logo de la Juventus vraisemblablement la meilleure pizzeria,1
Piotr Pavlenski dévoile une vidéo intime entre Emmanuel Macron et la Mer de Glace,1
États-Unis : Un groupe de magiciens terroristes voulait enlever Donald Trump pour le faire disparaître dans un grand chapeau,1
"En soutien de Benjamin Griveaux, un militant LREM envoie une photo de son penis à tous ses contacts",1
Municipales – Cédric Villani retire sa candidature après la publication d'une vidéo intime dans laquelle il échoue à faire une règle de trois,1
Christophe Castaner efface en catastrophe son historique WhatsApp,1
Ensemble pour la béatification de Patrick Balkany,1
Le réalisateur Wes Anderson placé en garde à vue suite à des plans de son prochain film jugés pas assez symétriques,1
"À peine libéré de prison, Patrick Balkany lance une ONG pour lutter contre l'évasion fiscale",1
"Patrick Balkany salue une dernière fois ses codétenus "" noix de coco "" et "" poulet tikka """,1
Coronavirus – Le monde bascule dans le chaos après l'annonce d'un possible report de la Playstation 5,1
Un soldat du futur accuse les compteurs Linky d'avoir lancé une attaque nucléaire globale pour détruire l'espèce humaine,1
Le gouvernement souhaite relancer le débat autour de Richard Anconina,1
"Edouard Philippe : "" Grâce à la tempête Ciara, le coronavirus sera repoussé hors de nos frontières """,1
"La statue de cire de Brad Pitt, sa vie secrète, ses projets, ses amours",1
"90% des divinités se disent prêtes "" à prendre un doigt dans le cul "" si cela peut mobiliser un peu plus leurs fidèles",1
Savoie – Des parisiens placés sous protection policière après avoir blasphémé la Très Sainte Fondue,1
Une jeune grecque qui avait blasphémé Zeus étonnée de n'avoir toujours pas reçu de menace de mort,1
Paris – Des punaises de lit victimes d'une infestation de Benjamin Griveaux,1
Un malinois refuse de rejoindre la brigade canine pour devenir un bon chien-chien,1
Test – Pour vous la France va-t-elle mieux ou très mieux mieux ?,1
Les députés En Marche annoncent qu'ils vont désormais lire les propositions de lois avant de les voter,1
"Après Instagram et Booba, "" Copains d'avant "" supprime le compte du rappeur K. Maro",1
"Coronavirus : ses réseaux, son projet pour 2022",1
"""Les humains ne sont pas faits pour être monogames"", selon un scientifique qui trompe sa femme",1
"Après avoir surmonté sa phobie des seringues, il peut enfin se mettre à l'héroïne",1
Il devient l'homme le plus riche de France en vendant des masques en papier,1
"Gabriel Matzneff se défend et appelle à "" séparer l'enfant de la victime """,1
"Pour ne pas attraper le Coronavirus, un hypocondriaque détruit son Huawei dans son mixeur",1
Dieu attend la nouvelle saison de Stranger Things avant de commencer la 6ème extinction,1
Des anciens élèves se réunissent pour savoir qui a le mieux raté sa vie,1
Coronavirus – La RATP va demander à ses usagers d'arrêter provisoirement de lécher les barres dans les transports,1
""" La CGT est responsable de la propagation du Coronavirus en France "" par Christophe Barbier",1
Comment les Jedi ruinent la France,1
Un antisémite prétend qu'Israël est contrôlé par des Juifs,1
Ce qu'il faut savoir du coronavirus covid19,1
""" Wesh frère "" par Pierre-Louis fils de cardiologue du 8ème arrondissement de Paris",1
Grève – La CGT coupe temporairement l'électricité au Paradis,1
Grèves : Thomas Pesquet se résout à faire le trajet à pied entre deux astéroïdes,1
Test : à quelle époque du Moyen-Âge a vécu votre âme sœur ?,1
"Facebook : Jérôme vous fait coucou, envoyez-le se faire foutre !",1
Ces métiers qu'il faut absolument pratiquer après 67 ans,1
Australie – Il se fait passer pour un koala et récolte 300 000€ en ligne,1
Le gouvernement va proposer une prime aux seniors qui accepteront de ne pas toucher de retraite,1
Greta Thunberg félicite un sans-abri pour son bilan carbone exemplaire,1
"Il ouvre un briquet avec une bière – 1 mort, 5 blessés",1
Factcheck : Pierpoljak a-t-il existé ?,1
"RATP – Pénalisés par les grèves, les pickpockets réclament le retour à la normale de la circulation",1
"Le tueur en série qui vous avait kidnappé renonce "" provisoirement "" à vous assassiner",1
Bien choisir sa caisse pour fuir la justice,1
Plusieurs témoins affirment avoir vu Isabelle Balkany acheter une contrebasse,1
"Selon la presse britannique, la seule façon de quitter la famille royale est de vous crasher dans un tunnel",1
Kim Jong-un vexé que les USA et l'Iran ne lui ont pas proposé de jouer à la guerre,1
Nouvelle escalade : l'Iran diffuse la recette du Coca-Cola,1
"Pour accompagner l'allongement de la durée de travail, le gouvernement fusionne Pôle Emploi et les EHPAD",1
Test – Allez-vous réussir à tenir vos résolutions pour cette année ?,1
Donald Trump propose d'arrêter les incendies en Australie avec du sang iranien,1
Un homme dans le coma depuis des années incroyablement chanceux de ne pas être au courant de ce monumental vortex de caca qu'est devenue l'actualité,1
Le Père Noël découvre stupéfait l'existence de l'hémisphère sud,1
Partir à la retraite à 115 ans,1
"Noël – Pour coller à la réalité, les magasins de jouets suspendent la vente des petits trains",1
Le gouvernement autorise les chauffeurs des bus Macron à prendre de la cocaïne pour rouler 36 heures d'affilée,1
Espagne – 18 morts dans la traditionnelle bataille de boîtes de conserve de tomate,1
Psycho : Comment guérir d'un chagrin d'amour en donnant tout son argent au Gorafi ?,1
Après sa démission Jean-Paul Delevoye savoure sa retraite bien méritée,1
Le TFC va sacrifier un de ses joueurs pour calmer la colère des supporters,1
Les climato-sceptiques présentent leur Greta Thunberg maléfique,1
Personne de l'année : le LBD,1
Grèves – Il marche plus de 200 km par jour pieds nus sur des charbons ardents pour se rendre au travail,1
"Prolongation de Kylian Mbappé : "" Je suis comme tous les jeunes, je m'inquiète pour ma retraite """,1
Test : quel est l'âge idéal pour mourir avant la retraite ?,1
Plusieurs Burger Quiz fermés après une visite des contrôles sanitaires,1
"Jean-Paul Delevoye contraint de démissionner de 5 conseils d'assurances, 8 lobbies et 7 think tanks",1
Il économise 5 euros en achetant au duty-free un produit dont il n'a pas besoin,1
Jean-Paul Delevoye a oublié de préciser qu'il allait toucher 5% de toutes les retraites des Français,1
La police libère un homme qui tournait en rond dans un drive-in 6 h d'affilée,1
Ils oublient le nom de leur enfant parce qu'ils parce qu'ils ne se le sont pas tatoué,1
L'avis des primates sur la réforme des retraites,1
"Christophe Castaner promet que les LBD "" feront preuve de pédagogie "" avec les yeux des manifestants",1
Grèves – Les sosies de Johnny rejoignent le mouvement contre la réforme des retraites,1
Depuis 6 ans il tourne dans un parking Vinci pour avoir la place la plus proche de la sortie,1
Kinder va proposer des animaux vivants dans ses surprises,1
Bayer Monsanto rachète le stock d'armes chimiques syrien,1
Collège – Le nouveau a l'air vraiment bizarre,1
Greta Thunberg coule cinq pétroliers et détourne deux navires chargés de plastique lors de sa traversée de l'Atlantique,1
URSSAF : Mythes et Légendes,1
Un lycée du Texas évacué après la découverte d'un préservatif,1
Les personnes à lunettes ne seraient pas des êtres exceptionnellement intelligents,1
Cuba se lance dans le cigare électronique,1
Les scientifiques n'expliquent toujours pas pourquoi la gauche se retrouve à droite quand on fait demi-tour,1
Black Friday : bagarre entre Pascal Praud et David Pujadas pour un chroniqueur réactionnaire à -50 %,1
Écologie : Un rapport préconise l'extermination de l'espèce humaine,1
Évolution – Les dauphins sont désormais capables de remplir un formulaire d'inscription à Pôle Emploi,1
LREM : Édouard Philippe rebaptisé Eduardo Filipo depuis la soirée virgin mojito,1
"Inquiété par le succès de Brvmsoo, Emmanuel Macron demande aux candidats des municipales de tous se mettre au rap",1
Réussir dans la vie quand on s'appelle Pierre-Louis,1
Grèce : un ministre dérobe un point de croissance et disparaît du jour au lendemain,1
Les étudiants précaires seront prioritaires pour les postes de standardistes du numéro vert pour les étudiants précaires,1
Violences policières : Des promeneurs découvrent en pleine forêt des centaines de dossiers de l'IGPN enterrés,1
TEST À quel animal mort ressemblez-vous quand vous pleurez?,1
À 60 ans Nicola Sirkis annonce officiellement qu'il va mettre fin à sa crise d'adolescence,1
Les retraités pourront bénéficier d'une pension complète s'ils acceptent d'aller vivre à Rouen,1
Il déçoit toute sa famille en affirmant que quand il sera grand il sera éditorialiste,1
Profiter des bons côtés de la précarité,1
"Georges Kiejman : "" Rabbi Jacob est un film profondément antisémite """,1
Universités : les conférenciers invités pour débattre devront désormais être d'accord entre eux,1
Karim Benzema convoqué par Didier Deschamps pour tondre la pelouse,1
"Emmanuel Macron aux étudiants "" Je n'adore pas le mot de précarité car cela donne l'impression que vivre dans la pauvreté est pénible """,1
Cocaïne dans l'Atlantique – un homme fait une overdose après avoir mangé un plateau d'huîtres,1
La ville de Paris propose de remplacer les animaux sauvages dans les cirques par les rats du métro,1
Cocaïne échouée : la côte Atlantique touchée par une brutale explosion de productivité et de créativité,1
10 astuces pour dire de la merde à la télévision sans perdre sa place,1
"Julie Graziani "" J'aurais dû faire comme Eric Zemmour et simplement dire du mal des musulmans """,1
Une inconsciente divorce alors qu'elle ne gagne que le SMIC,1
Un Levalloisien s'immole par le feu devant la cellule de Patrick Balkany,1
La Suède allonge de deux semaines le congé de paternité des donneurs de sperme,1
On a testé pour vous … le télétravail,1
Sondage : y'a-t-il trop d'immigrés pour vous en France ?,1
Insolite : un journaliste réalise la première interview avec concession,1
La France a un incroyable talent : le candidat qui prétendait avoir fait le Débarquement de Normandie avait menti,1
Test : par quel robot allez-vous être remplacé ?,1
Halloween – Les enfants de chômeurs méritent-ils des bonbons ?,1
Voile – Un colloque universitaire sur la voile annulé par erreur,1
Le voile le voile le voile le voile le voile le voile,1
Test : Êtes vous impropre à la consommation ?,1
Les scientifiques mettent en évidence pour la première fois la loi d'Eddie Murphy,1
La mort sera en tournée dans plusieurs maisons de retraites à partir du 1er novembre,1
Halloween – Aymeric Caron s'insurge contre la mutilation des citrouilles,1
"Pour mieux gagner sa vie, un agriculteur décide de faire un stage en entreprise non-rémunéré",1
"Selon les scientifiques, les peintures préhistoriques auraient été réalisées pour passer le temps durant des réunions",1
"Selon plusieurs lobbys, l'élevage des poulets en batterie développerait "" leur cohésion et leur esprit d'équipe""",1
Corgi contre un train,1
Rugby – Un soigneur tombe dans l'enclos des talonneurs de l'équipe de Nouvelle-Zélande,1
Un homme se vidant de son sang refoulé par le videur d'un hôpital chic,1
"Pour fêter leur un an de relation, il emmène son PC en week-end à Honfleur",1
"Selon un sondage, 90% des tomates interrogées sont complexées par leur manque de goût",1
Le gouvernement chilien fait appel à Christophe Castaner pour savoir tout ce qu'il ne faut pas faire pour gérer la crise actuelle,1
Les pompiers autorisés à manifester uniquement en cas d'incendie,1
Vincent Bolloré licencie la totalité de CNews pour ne garder que Eric Zemmour,1
Enquête : Vous auriez dû prendre la quatre saisons,1
Rugby – 85% des Français estiment que le voile est responsable de la défaite de la France,1
Ce que pense vraiment Eric Zemmour de vous,1
"Profitant que la France soit plongée dans le débat sur le voile, l'Allemagne réoccupe l'Alsace et la Lorraine",1
"La Bible, le Coran et la Torah : interdits aux moins de 12 ans en raison de leurs scènes de violence",1
LÀ- BAS ! C'EST LUI ! JE L'AI RECONNU ! C'EST DUPONT DE LIGONNÈS !,1
Rugby – Un joueur amateur se fait voler son rein en plein match,1
Kurdistan – La France va suspendre la vente de macarons à la Turquie,1
"Pour attirer l'attention des politiques et du gouvernement, les chômeurs et précaires annoncent qu'ils vont porter le voile",1
Quelqu'un a pété,1
L'Arabie Saoudite autorise la nudité sous la douche,1
Elle ne trouve plus ses mots après avoir passé un mois de sa vie aux USA,1
Eric Zemmour pressenti pour prendre la place de Sylvie Goulard à la Commission Européenne,1
Tendance – Se radicaliser au travail,1
Pourquoi les Kurdes ne nous ont-ils pas aidés lors de notre dernier déménagement ?,1
De plus en plus de travailleurs souffrent d'une addiction à leur salaire,1
Le prochain Forum mondial sur le climat annulé et remplacé par un concert de reggae,1
Test : quel ministre vous méprise le plus ?,1
"Le dragon du ""Hobbit"" déçu d'être appelé que pour des rôles de dragon au cinéma",1
5 photos de stars avant leur naissance,1
"Emmanuel Macron "" Je n'aime pas le mot de démocratie parce que ça donne le sentiment que le peuple aurait le pouvoir """,1
"Mondiaux d'athlétisme : à Doha, le Qatar interdit définitivement à ses lanceurs de poids de viser des femmes",1
Le péril chèvres,1
90% des règles seraient utilisées pour mesurer un pénis en érection,1
"Selon une étude, ajouter ""c'est pas très écolo"" au moment de prendre l'avion n'améliorerait pas votre empreinte carbone",1
A-t-on le droit de se masturber un jour de deuil national ?,1
Seveso – L'état va démanteler les villes trop proches des usines à risques,1
Emmanuel Macron propose de remplacer la Sécurité Sociale par une cagnotte Leetchi,1
TEST – Vous êtes une explosion dans une série MARVEL. Arriverez-vous à bien exploser tout en épargnant le héros ?,1
Le prochain spectacle de Tomer Sisley bientôt disponible dans une vidéo datant de 1995,1
À quel âge commencer la tête de veau ?,1
"Sur BFM, Christophe Barbier reproche violemment à Greta Thunberg de ne pas avoir rendu hommage à Jacques Chirac",1
"À peine arrivé au Paradis, Jacques Chirac se plaint déjà du bruit et de l'odeur du purgatoire",1
"Pour rendre hommage à Jacques Chirac, Emmanuel Macron fait tirer douze essais nucléaires dans le Pacifique",1
Mort de Chirac : seuls 2% des Français déclarent que ça leur en touche une sans faire bouger l'autre,1
"Après le moustique-tigre, premiers cas de décès suite à une morsure de tigre-moustique",1
Il ramasse trois livres dans la rue et a l'impression d'avoir sauvé la totalité du savoir humain,1
"Ivre, il investit dans une startup montée par une femme",1
Donald Trump veut envoyer une mission habitée sur la face cachée du Soleil,1
Armentières : la panthère noire se serait transformée en humain pour s'échapper de sa cage,1
Hypocrisie – Greta Thunberg photographiée avec une couche jetable en 2004,1
La Corrèze soupçonnée dans l'attaque de drone qui a détruit la moitié de la production de fromage de chèvre en Lozère,1
Votre enfant est-il le prochain président du MEDEF ?,1
Plusieurs sources affirment que l'Iran détiendrait la cigarette électronique,1
Ligue des champions : le PSG engrange de la confiance avant sa future élimination en 1/8è,1
5 choses à savoir sur l'affaire du homard en papier mâché de Nantes,1
Le combat sans règles en octogone entre Michel Sardou et Booba sera diffusé en prime dans TPMP,1
"Dernière minute : Wow, purée ! Noël c'est dans trois mois !!",1
Prison – Patrick Balkany placé à l'isolement pour éviter qu'il ne radicalise d'autres détenus dans la fraude fiscale,1
Tous les problèmes en France résolus par un nouveau débat sur l'immigration,1
Le Cirque du Soleil présente un nouveau numéro de contorsionniste d'un étudiant qui essaye de rentrer dans un studio parisien,1
